Employee_ID,First_Name,Last_Name,Age,Gender,Department,Job_Level,Years_Experience,Annual_Salary,Monthly_Bonus,Satisfaction_Score,Performance_Rating,Projects_Completed,Overtime_Hours,Sick_Days_Taken,Remote_Work_Pct,Education_Level,City,Engagement_Index,Attrition_Risk
3858,Leo,Williams,45.0,Female,HR,Senior,4.6,38570.71,550.29,2.62,B,7,8.4,14.0,100,PhD,,62.29,0.3044
3859,Paul,Martinez,62.0,Male,Marketing,Senior,4.2,,1554.44,2.15,B,13,4.4,2.0,75,PhD,Boston,62.75,0.3588
3860,Alice,Jones,41.0,Male,Legal,Senior,10.8,82086.4,1066.59,5.46,B,14,4.1,4.0,75,Masters,Portland,73.33,0.0785
3861,Mona,Taylor,40.0,Male,Legal,Mid,0.7,77368.13,598.09,4.13,A,10,13.0,4.0,25,Masters,Miami,37.15,0.3118
3862,Grace,Martinez,20.0,Male,Marketing,Junior,15.0,60740.49,150.49,8.57,B,6,3.3,5.0,50,Masters,Boston,71.71,0.0592
3863,Eve,Thomas,56.0,Male,Finance,Senior,7.8,59123.99,3485.19,8.93,B,11,14.7,15.0,25,Bachelors,Seattle,52.68,0.3708
3864,Hank,Jones,32.0,Male,HR,Lead,14.6,50274.9,1563.47,5.26,A,13,0.7,1.0,75,Bachelors,Boston,71.86,0.083
3865,Ned,Thomas,40.0,Male,Legal,Junior,36.4,63315.51,455.11,9.0,,5,2.6,5.0,25,Bachelors,Miami,44.01,0.246
3866,Mona,Martinez,28.0,Male,Finance,Mid,5.1,53175.06,927.52,5.05,B,9,8.6,12.0,50,Masters,Austin,66.14,0.2261
3867,Olivia,Garcia,36.0,Female,Finance,Junior,0.7,93341.89,365.34,6.78,A,5,0.8,4.0,50,Bachelors,Atlanta,68.42,0.1509
3868,Quinn,Moore,40.0,Male,Operations,Junior,1.3,52174.98,441.13,2.46,A,13,1.0,19.0,25,Bachelors,Seattle,67.13,0.2696
3869,Olivia,Anderson,50.0,Female,Operations,Senior,2.7,,411.16,1.47,A,7,2.4,15.0,50,Bachelors,Seattle,79.56,0.252
3870,Tina,Martinez,58.0,Female,Operations,Mid,0.8,73194.69,877.78,2.44,B,13,13.2,15.0,75,Bachelors,Austin,97.09,0.0404
3871,Rita,Davis,41.0,Female,Engineering,Junior,11.8,92804.68,417.34,3.27,B,14,1.0,6.0,100,High School,Austin,84.0,0.3379
3872,Rita,Jones,31.0,Male,HR,Mid,2.5,95966.1,848.65,,C,11,15.6,19.0,25,Bachelors,Miami,33.56,0.3857
3873,Bob,Taylor,25.0,Male,Marketing,Director,26.1,87311.34,2020.71,2.56,B,7,5.6,10.0,0,Bachelors,Denver,97.48,0.0662
3874,Diana,Moore,35.0,Male,HR,Lead,8.5,79764.42,277.58,2.18,A,8,3.2,2.0,50,Bachelors,Seattle,35.61,0.1258
3875,Alice,Wilson,45.0,Male,Operations,Manager,1.3,48929.78,279.19,9.35,D,6,0.1,14.0,0,Masters,Seattle,71.07,0.2847
3876,Diana,Smith,24.0,Male,Engineering,Mid,4.5,48484.86,2334.39,7.2,C,5,3.7,16.0,25,Bachelors,Seattle,75.15,0.4779
3877,Rita,Jones,28.0,Female,HR,Senior,4.4,53394.8,,5.26,C,9,2.7,2.0,25,Masters,Denver,73.84,0.2786
3878,Eve,Williams,59.0,Female,HR,Mid,4.7,88542.26,806.52,1.85,C,7,7.8,1.0,0,PhD,Miami,83.73,0.4534
3879,Sam,Brown,33.0,Female,Finance,Junior,5.4,73613.26,194.31,8.67,B,14,4.1,13.0,75,PhD,Boston,86.48,0.2563
3880,Olivia,Moore,63.0,Male,HR,Mid,0.2,91110.46,157.42,1.97,C,3,18.2,4.0,100,PhD,New York,62.11,0.6328
3881,Hank,Moore,61.0,Male,Finance,Senior,8.1,94061.66,359.34,6.5,C,11,0.6,3.0,50,Masters,New York,69.7,0.6801
3882,Tina,Thomas,49.0,Female,Finance,Mid,4.7,56029.06,897.29,7.01,B,5,12.3,11.0,50,Bachelors,San Francisco,66.6,0.3389
3883,Quinn,Davis,45.0,Male,Sales,Lead,11.0,72705.64,1651.29,4.6,C,4,2.4,6.0,25,Masters,Boston,75.22,0.1399
3884,Alice,Miller,64.0,Female,Operations,Junior,11.8,71714.14,876.92,9.2,C,13,3.5,10.0,0,High School,Portland,89.45,0.4219
3885,Leo,Wilson,48.0,Female,Legal,Mid,1.8,64788.67,919.78,1.46,B,8,9.6,19.0,100,Bachelors,Miami,78.43,0.4041
3886,Sam,Jones,38.0,Male,Engineering,Junior,0.3,60233.46,1802.17,8.36,A,6,5.8,1.0,50,PhD,Chicago,80.28,0.3461
3887,Olivia,Johnson,27.0,Male,Finance,Mid,8.5,98064.62,1117.17,5.98,B,6,14.6,1.0,0,High School,Boston,52.24,0.2373
3888,Ivy,Garcia,42.0,Female,HR,Junior,26.6,73143.38,507.57,6.5,A,14,20.9,9.0,25,High School,San Francisco,85.83,0.3792
3889,Grace,Wilson,61.0,Male,Finance,Mid,4.1,72289.19,765.69,,B,9,5.1,17.0,100,Bachelors,Boston,50.7,0.3025
3890,Bob,Garcia,54.0,Male,Finance,Mid,2.1,54338.89,1684.05,6.24,B,10,4.1,16.0,25,Bachelors,Seattle,79.47,0.1829
3891,Ivy,Martinez,50.0,Male,Finance,Mid,1.2,86854.67,983.66,8.17,B,7,1.5,,0,Bachelors,Miami,88.58,0.5116
3892,Jack,Martinez,54.0,Male,Marketing,Mid,2.4,,,2.38,D,10,1.6,10.0,25,High School,Atlanta,94.69,0.1124
3893,Bob,Taylor,51.0,Female,Legal,Mid,2.8,82007.92,425.34,8.28,C,7,1.5,16.0,50,High School,Denver,95.87,0.1011
3894,Sam,Wilson,24.0,Female,Legal,Mid,3.9,82609.05,305.8,7.85,C,14,7.7,14.0,25,Bachelors,San Francisco,58.74,0.1278
3895,Kate,Garcia,,Male,Marketing,Mid,7.5,62924.67,1040.85,9.71,A,8,4.8,9.0,75,Bachelors,Miami,81.39,0.5247
3896,Mona,Taylor,36.0,Female,Marketing,Mid,2.2,78988.35,860.51,9.42,A,5,6.7,3.0,75,Bachelors,San Francisco,67.11,0.3434
3897,Jack,Rodriguez,51.0,Non-Binary,Marketing,Lead,0.4,76084.73,276.76,2.93,C,13,8.5,12.0,75,PhD,Boston,81.4,0.3775
3898,Ned,Wilson,57.0,Non-Binary,Legal,Mid,3.3,71134.07,472.97,5.18,B,6,11.2,0.0,50,Masters,Austin,58.63,0.082
3899,Rita,Davis,,Female,Sales,Mid,13.5,,2033.29,9.2,A,9,0.8,14.0,25,Bachelors,Denver,96.46,0.2298
3900,Sam,Davis,39.0,Male,Finance,Manager,4.8,73359.2,1153.12,6.77,D,14,10.4,4.0,50,Bachelors,Miami,60.69,0.5582
3901,Ivy,Smith,21.0,Male,Sales,Lead,23.4,74858.06,502.4,5.17,B,7,5.2,5.0,75,Masters,New York,69.88,0.1181
3902,Grace,Jones,39.0,Female,HR,Director,4.9,73325.32,347.7,1.98,B,4,12.5,6.0,100,Bachelors,Austin,54.04,0.1962
3903,Charlie,Miller,37.0,Female,Legal,Senior,2.3,47714.99,598.93,4.17,F,7,13.2,7.0,75,Masters,Miami,79.9,0.2061
3904,Tina,Garcia,20.0,Female,Operations,Mid,1.5,68651.36,1621.27,6.99,A,8,2.8,11.0,0,Masters,Denver,43.52,0.5603
3905,Frank,Jones,48.0,Non-Binary,Legal,Mid,8.3,77828.87,837.1,7.99,C,6,6.3,14.0,100,Masters,New York,91.94,0.4366
3906,Bob,Davis,48.0,Female,Engineering,Senior,5.4,74140.35,753.8,5.02,D,9,8.7,2.0,75,Bachelors,Austin,69.79,0.1128
3907,Frank,Williams,38.0,Male,Sales,Director,6.5,92982.51,1678.77,1.5,A,8,1.5,8.0,25,Bachelors,Austin,84.86,0.3987
3908,Charlie,Garcia,63.0,Male,Marketing,Senior,9.8,85641.9,290.52,6.7,D,8,3.3,10.0,100,Bachelors,Boston,66.89,0.4219
3909,Paul,Moore,59.0,Male,Support,Manager,9.1,52850.99,406.7,9.29,B,5,1.5,19.0,50,Masters,Denver,94.65,0.4185
3910,Hank,Jones,25.0,Female,Marketing,Mid,0.3,68334.2,893.3,5.47,D,4,0.5,11.0,100,High School,Denver,84.83,0.8442
3911,Bob,Davis,63.0,Female,HR,Mid,11.4,65150.59,752.69,9.36,B,13,6.0,,25,PhD,Miami,67.3,0.1879
3912,Quinn,Brown,58.0,Female,Finance,Manager,5.3,71904.33,630.47,4.19,F,8,4.2,,50,Masters,Boston,76.65,0.2525
3913,Ivy,Davis,27.0,Female,Engineering,Lead,3.5,71934.41,1736.63,8.98,C,12,2.6,15.0,75,High School,New York,61.73,0.2209
3914,Leo,Martinez,43.0,Female,Sales,Director,5.4,85453.48,111.74,8.08,C,10,1.2,2.0,25,Masters,Miami,32.07,0.3131
3915,Charlie,Taylor,39.0,Female,Finance,Lead,6.6,75901.22,,9.66,D,13,1.1,0.0,100,Bachelors,Denver,70.79,0.3691
3916,Kate,Moore,33.0,Female,Finance,Mid,1.1,99071.99,1234.1,8.12,B,6,1.6,17.0,0,Masters,Denver,77.76,0.5441
3917,Alice,Johnson,24.0,Male,Operations,Mid,3.8,77302.07,552.96,3.89,B,8,20.1,12.0,100,Bachelors,San Francisco,63.27,0.1899
3918,Mona,Rodriguez,60.0,Female,Operations,Manager,2.9,53727.01,3226.2,9.11,B,11,,11.0,50,Masters,New York,64.87,0.25
3919,Olivia,Thomas,59.0,Female,Sales,Senior,3.0,61719.83,1794.44,7.03,B,12,9.3,4.0,75,Masters,New York,33.03,0.2079
3920,Eve,Rodriguez,53.0,Male,Sales,Mid,0.7,85283.36,556.09,2.46,C,10,0.4,6.0,100,Bachelors,Portland,61.4,0.2144
3921,Quinn,Moore,,Male,Sales,Mid,1.2,36488.3,1208.17,1.41,D,9,8.9,5.0,25,High School,Austin,89.48,0.2462
3922,Frank,Taylor,64.0,Female,Sales,Mid,1.2,42390.63,1163.21,4.29,B,9,7.0,8.0,75,Bachelors,Seattle,46.15,0.3264
3923,Kate,Martinez,26.0,Male,Marketing,Junior,3.3,72235.34,2168.16,8.08,B,10,14.0,3.0,25,High School,Seattle,75.01,0.5567
3924,Rita,Martinez,35.0,Male,Legal,Senior,15.7,92920.29,647.5,6.56,C,5,3.1,,100,High School,Austin,78.05,0.2344
3925,Diana,Thomas,26.0,Male,Legal,Junior,1.6,100754.78,492.4,5.74,B,11,3.6,2.0,0,Bachelors,Portland,71.57,0.4057
3926,Charlie,Garcia,46.0,Female,Finance,Mid,3.8,67223.67,1102.73,1.03,C,6,4.2,5.0,100,PhD,San Francisco,88.47,0.2031
3927,Mona,Brown,33.0,Female,Legal,Lead,2.6,95338.23,654.29,4.92,A,8,3.9,10.0,25,Bachelors,Seattle,64.66,0.4592
3928,Ivy,Brown,33.0,Male,Support,Mid,10.8,73589.89,1311.31,2.42,A,7,1.9,4.0,25,Masters,Atlanta,63.45,0.4419
3929,Frank,Thomas,,Male,Finance,Lead,0.4,38308.87,2000.47,5.09,C,5,0.9,10.0,25,High School,Denver,88.19,0.0871
3930,Leo,Garcia,52.0,Non-Binary,Marketing,Mid,1.5,71822.32,356.91,9.93,A,7,6.2,7.0,0,High School,Atlanta,72.92,0.3787
3931,Bob,Jones,52.0,Female,Support,Director,1.7,58384.02,454.67,8.92,B,9,12.2,13.0,0,Masters,Atlanta,67.85,0.1892
3932,Charlie,Garcia,63.0,Female,Legal,Junior,34.7,92201.08,1876.24,3.8,C,6,5.5,17.0,100,Bachelors,Austin,74.68,0.1587
3933,Charlie,Miller,39.0,Male,Finance,Junior,5.9,71435.14,803.14,6.34,B,7,8.8,19.0,25,PhD,Denver,90.73,0.3092
3934,Leo,Miller,55.0,Male,Sales,Manager,1.0,43885.91,826.2,5.52,C,5,3.7,0.0,75,High School,New York,60.73,0.3609
3935,Olivia,Rodriguez,26.0,Male,Engineering,Lead,2.2,39006.27,1662.86,2.17,,8,3.5,9.0,75,Bachelors,Miami,86.31,0.1909
3936,Ivy,Davis,51.0,Female,Legal,Junior,1.3,71538.44,733.96,9.91,C,14,21.2,18.0,100,Bachelors,Atlanta,81.94,0.6413
3937,Hank,Thomas,22.0,Male,Support,Director,0.9,18755.22,1454.86,4.83,,5,26.1,6.0,75,Masters,Austin,93.17,0.2499
3938,Kate,Garcia,58.0,Male,Operations,Mid,11.2,60600.36,384.92,5.55,B,11,4.7,12.0,100,Bachelors,Chicago,68.64,0.2225
3939,Paul,Anderson,48.0,Male,Support,Director,4.8,77082.67,575.17,6.83,C,5,2.3,15.0,100,Masters,Chicago,86.9,0.5181
3940,Diana,Garcia,43.0,Male,Support,Mid,7.0,48745.64,2241.72,2.72,A,5,,,50,Masters,Atlanta,64.59,0.1366
3941,Alice,Moore,41.0,Female,Operations,Mid,2.8,93867.72,813.23,3.0,C,9,5.6,5.0,100,PhD,Miami,90.17,0.1748
3942,Grace,Taylor,25.0,Male,Finance,Mid,5.6,98202.14,365.4,2.73,A,9,1.3,6.0,100,Masters,Chicago,45.76,0.7505
3943,Bob,Jones,43.0,Female,Engineering,Mid,2.1,49632.58,353.88,4.46,B,6,19.6,15.0,0,PhD,San Francisco,83.7,0.2061
3944,Eve,Smith,59.0,Female,Operations,Mid,2.6,65443.03,752.17,2.8,C,5,6.2,5.0,50,Masters,Miami,87.23,0.0262
3945,Grace,Rodriguez,42.0,Male,Legal,Mid,7.4,93883.25,1493.93,9.34,C,6,,10.0,25,Bachelors,Denver,86.25,0.5195
3946,Diana,Rodriguez,57.0,Female,Engineering,Junior,1.1,71971.23,46.07,7.43,,13,2.3,6.0,75,Bachelors,Austin,81.78,0.1809
3947,Eve,Rodriguez,29.0,Non-Binary,Support,Mid,6.7,41321.47,518.14,9.08,B,5,1.3,,100,Bachelors,Boston,70.74,0.5177
3948,Alice,Moore,35.0,Non-Binary,Marketing,Junior,13.4,68846.94,1167.0,8.64,B,7,0.5,2.0,100,Bachelors,Atlanta,27.96,0.367
3949,Alice,Wilson,30.0,Male,HR,Lead,0.9,53235.58,958.18,7.33,C,10,5.2,16.0,25,Bachelors,Miami,71.17,0.2375
3950,Olivia,Davis,51.0,Male,Finance,Senior,15.9,96380.35,,3.18,A,8,0.6,15.0,100,PhD,Miami,64.21,0.1406
3951,Tina,Thomas,64.0,Male,Marketing,Lead,0.6,85330.51,421.5,6.54,B,11,2.5,18.0,0,Masters,San Francisco,75.5,0.569
3952,Sam,Martinez,25.0,Female,Marketing,Director,3.0,65097.35,881.1,2.68,A,10,5.5,18.0,75,Masters,Chicago,92.18,0.3942
3953,Jack,Thomas,43.0,Female,Engineering,Senior,6.6,75127.26,1708.24,2.19,B,9,0.9,10.0,100,PhD,Miami,75.09,0.4966
3954,Rita,Williams,52.0,Female,Finance,Director,5.7,43221.33,561.52,6.69,C,9,10.8,0.0,50,High School,Portland,88.23,0.3038
3955,Charlie,Smith,31.0,Male,Marketing,Mid,0.7,55416.9,846.5,6.62,A,5,1.0,13.0,50,Masters,Chicago,86.28,0.2904
3956,Kate,Wilson,46.0,Male,Sales,Junior,11.2,106172.14,1151.29,2.41,B,2,4.7,18.0,25,Masters,,79.05,0.5134
3957,Olivia,Anderson,57.0,Female,Marketing,Mid,25.3,73177.32,434.56,4.17,D,6,12.9,10.0,50,Bachelors,Seattle,58.26,0.1645
3958,Kate,Anderson,37.0,Female,Sales,Mid,1.4,92461.89,248.55,,C,9,0.5,19.0,25,Bachelors,Chicago,62.13,0.2201
3959,Quinn,Davis,64.0,Female,HR,Manager,15.8,77104.29,515.07,7.44,C,10,0.6,16.0,100,High School,Miami,77.61,0.5013
3960,Quinn,Miller,58.0,Male,Sales,Senior,5.7,100914.2,1196.72,9.89,C,8,0.7,1.0,50,PhD,Boston,66.28,0.3188
3961,Frank,Thomas,32.0,Male,Sales,Mid,19.2,28025.57,444.39,7.66,D,10,2.2,16.0,0,Bachelors,Atlanta,91.62,0.2668
3962,Eve,Jones,59.0,Male,Engineering,Senior,1.4,67859.21,298.94,8.6,,8,5.6,5.0,25,High School,,64.63,0.1486
3963,Hank,Martinez,49.0,Male,Marketing,Mid,11.0,108185.2,1342.63,5.29,B,7,3.9,15.0,50,Masters,Austin,65.1,0.067
3964,Bob,Miller,60.0,Male,HR,Junior,0.4,93035.82,355.61,1.86,,11,1.8,8.0,75,Masters,New York,49.78,0.1101
3965,Paul,Martinez,32.0,Male,Marketing,Senior,15.0,101158.19,3107.11,7.54,D,9,4.8,8.0,0,PhD,San Francisco,85.11,0.2895
3966,Tina,Brown,53.0,Male,Legal,Manager,7.8,71851.18,1659.29,3.31,B,12,3.0,9.0,0,Bachelors,Seattle,63.46,0.2068
3967,Leo,Rodriguez,55.0,Male,Legal,Lead,3.2,60183.66,2249.51,4.49,A,5,2.2,9.0,25,Masters,Austin,87.05,0.5685
3968,Frank,Wilson,,Male,Sales,Senior,1.5,49402.38,906.21,7.33,F,13,2.4,5.0,50,Masters,San Francisco,56.64,0.2627
3969,Alice,Martinez,44.0,Female,Operations,Mid,11.9,47867.58,428.68,9.14,A,4,2.2,0.0,75,Bachelors,Seattle,97.77,0.168
3970,Diana,Taylor,21.0,Male,Sales,Junior,6.5,89755.33,1743.86,5.38,B,8,,2.0,50,Bachelors,Austin,34.63,0.2199
3971,Quinn,Johnson,55.0,Female,Marketing,Mid,3.1,83290.64,273.99,9.65,B,4,2.4,6.0,50,Masters,New York,82.41,0.348
3972,Mona,Rodriguez,37.0,Female,Support,Lead,4.1,70535.38,120.75,5.68,B,7,1.9,8.0,50,Bachelors,Austin,61.36,0.1836
3973,Rita,Rodriguez,24.0,Female,HR,Mid,12.3,83180.19,1089.57,2.1,D,8,1.9,13.0,25,PhD,Boston,76.91,0.2301
3974,Eve,Jones,38.0,Non-Binary,Operations,Junior,2.9,348724.57636387076,221.63,5.67,B,8,1.2,14.0,25,Bachelors,New York,93.27,0.1167
3975,Charlie,Wilson,61.0,Male,HR,Manager,0.7,93168.79,749.31,8.75,C,9,1.2,18.0,25,Masters,Austin,56.93,0.0496
3976,Kate,Smith,37.0,Female,Engineering,Lead,17.0,92959.11,713.44,5.84,B,5,1.7,9.0,50,Bachelors,Miami,61.73,0.3704
3977,Mona,Miller,51.0,Non-Binary,Sales,Senior,3.4,48550.77,1454.28,7.73,C,7,17.9,15.0,50,PhD,San Francisco,73.11,0.3119
3978,Diana,Martinez,40.0,Female,Sales,Junior,3.0,78020.21,257.81,5.93,B,9,1.1,0.0,75,High School,Portland,93.81,0.3349
3979,Ned,Martinez,29.0,Male,Legal,Junior,1.6,35284.93,187.0,5.91,A,10,2.9,6.0,0,Masters,Atlanta,93.8,0.2184
3980,Kate,Brown,56.0,Male,Engineering,Junior,15.9,74926.46,668.91,3.56,D,10,12.0,10.0,0,Bachelors,Boston,73.83,0.3162
3981,Jack,Rodriguez,41.0,Male,Legal,Senior,1.7,85294.69,32.22,2.81,A,6,0.1,14.0,50,High School,Miami,55.51,0.2115
3982,Sam,Garcia,32.0,Female,Marketing,Junior,7.1,43098.17,1029.25,3.51,C,14,4.6,12.0,0,Masters,Portland,53.79,0.2849
3983,Rita,Thomas,36.0,Female,Sales,Lead,14.9,62837.82,958.87,4.97,D,7,10.2,18.0,50,Masters,Chicago,81.28,0.0972
3984,Frank,Williams,28.0,Male,Marketing,Director,0.2,72209.58,972.21,8.29,B,10,0.9,10.0,100,Masters,Portland,75.32,0.0747
3985,Olivia,Garcia,43.0,Female,HR,Mid,12.4,77146.13,658.15,8.46,B,10,8.4,12.0,0,Masters,Boston,87.17,0.1263
3986,Jack,Thomas,63.0,Female,Operations,Mid,3.7,65870.72,2662.06,2.47,B,8,5.2,7.0,25,PhD,Miami,81.44,0.2192
3987,Eve,Martinez,,Male,Operations,Senior,7.5,46209.66,1113.87,5.98,,9,8.6,9.0,25,Masters,Denver,69.6,0.4332
3988,Eve,Garcia,27.0,Female,Operations,Manager,3.3,70811.84,,4.74,C,6,0.4,15.0,25,Bachelors,New York,85.51,0.5294
3989,Jack,Jones,56.0,Female,Legal,Manager,8.3,35650.64,480.43,6.14,B,7,0.4,16.0,100,Bachelors,Boston,80.98,0.303
3990,Eve,Johnson,38.0,Male,Finance,Junior,2.1,66881.89,678.61,6.83,F,8,0.8,16.0,25,High School,Chicago,78.84,0.2599
3991,Charlie,Martinez,47.0,Female,Engineering,Junior,0.2,62289.78,372.26,3.52,D,8,,12.0,100,High School,Seattle,34.23,0.3111
3992,Frank,Martinez,60.0,Male,Operations,Lead,20.7,69046.16,881.88,9.27,,7,10.6,12.0,50,Masters,San Francisco,53.18,0.3585
3993,Diana,Johnson,49.0,Female,Sales,Senior,0.1,59694.92,378.48,9.42,A,11,4.2,14.0,75,Bachelors,Chicago,61.02,0.3517
3994,Rita,Miller,26.0,Non-Binary,Engineering,Junior,12.2,38831.02,1370.82,1.95,B,9,3.8,11.0,100,Bachelors,Miami,91.81,0.3063
3995,Ivy,Johnson,45.0,Female,HR,Mid,1.3,63940.45,779.45,7.33,,8,1.5,10.0,25,Masters,Boston,85.22,0.2711
3996,Quinn,Anderson,,Male,HR,Lead,3.5,92478.04,14.36,1.3,C,7,1.2,0.0,25,Masters,Seattle,65.06,0.2245
3997,Mona,Garcia,30.0,Male,Legal,Junior,12.1,99752.14,346.11,1.42,A,15,1.3,2.0,100,Masters,Chicago,82.16,0.0695
3998,Olivia,Jones,33.0,Male,HR,Manager,1.6,125665.35,2104.41,9.62,D,12,6.5,17.0,0,Masters,Boston,60.12,0.4309
3999,Tina,Brown,40.0,Female,HR,Junior,14.1,109216.31,2205.57,,C,4,5.0,11.0,25,Masters,Portland,59.54,0.4323
4000,Quinn,Miller,27.0,Male,Support,Lead,4.8,45667.37,,3.92,C,8,3.5,0.0,0,Bachelors,San Francisco,62.3,0.2272
4001,Mona,Davis,22.0,Female,Finance,Senior,3.2,63014.37,,7.03,C,7,9.0,19.0,0,Masters,Seattle,95.92,0.0958
4002,Paul,Brown,47.0,Male,Support,Mid,7.6,71498.72,1912.16,8.61,C,10,0.3,1.0,75,High School,Miami,93.51,0.2217
4003,Diana,Smith,48.0,Male,Marketing,Senior,2.9,70117.68,718.47,8.84,,7,0.2,17.0,75,Bachelors,,40.11,0.205
4004,Eve,Smith,42.0,Male,Marketing,Lead,3.0,73529.73,1844.59,1.18,B,4,8.6,0.0,75,Bachelors,Seattle,79.83,0.3913
4005,Eve,Smith,37.0,Non-Binary,Support,Manager,9.3,124967.01,876.85,8.36,B,9,2.7,2.0,50,Bachelors,,75.57,0.7141
4006,Ivy,Wilson,54.0,Female,Operations,Mid,2.6,48194.87,623.61,8.68,C,8,,9.0,100,PhD,San Francisco,77.84,0.1606
4007,Quinn,Smith,32.0,Male,Finance,Senior,1.6,207832.14454733353,1365.49,6.36,B,5,2.6,15.0,0,Bachelors,Seattle,81.17,0.1394
4008,Mona,Jones,31.0,Male,Legal,Senior,11.5,108164.17,305.23,5.32,,11,2.9,14.0,25,Masters,New York,85.86,0.4023
4009,Bob,Brown,24.0,Female,Marketing,Mid,11.5,58448.41,379.0,2.0,D,4,0.1,2.0,50,Bachelors,Atlanta,39.08,0.334
4010,Mona,Thomas,58.0,Male,Support,Manager,4.8,80658.77,203.77,3.16,B,7,3.8,12.0,75,High School,Portland,66.39,0.3748
4011,Sam,Taylor,30.0,Female,Legal,Junior,5.2,94762.46,1122.27,5.41,C,7,0.2,6.0,100,Bachelors,Miami,81.66,0.223
4012,Charlie,Rodriguez,30.0,Female,Legal,Mid,8.3,82702.98,754.89,8.79,B,6,2.2,10.0,50,PhD,Austin,64.29,0.5835
4013,Jack,Moore,61.0,Female,HR,Mid,5.0,76218.84,4451.93,,B,5,0.7,2.0,25,Bachelors,New York,85.73,0.1779
4014,Bob,Williams,50.0,Female,Marketing,Junior,3.8,92649.44,1152.37,5.46,D,15,1.2,2.0,50,Bachelors,San Francisco,59.26,0.3267
4015,Mona,Taylor,50.0,Female,Engineering,Manager,36.9,52352.49,607.58,8.07,F,9,11.9,14.0,0,Bachelors,Austin,62.48,0.2265
4016,Sam,Miller,32.0,Female,Operations,Senior,1.1,61080.01,710.25,7.89,C,8,,,75,Masters,Denver,79.83,0.239
4017,Quinn,Wilson,33.0,Female,Marketing,Mid,6.3,83784.03,956.78,6.21,D,12,0.2,6.0,50,Bachelors,Denver,78.06,0.2479
4018,Ned,Davis,64.0,Female,Engineering,Lead,15.2,26472.34,482.26,2.98,C,13,12.3,1.0,0,Bachelors,Portland,87.59,0.0576
4019,Leo,Garcia,61.0,Male,Sales,Mid,8.1,103164.84,51.4,4.13,C,7,9.5,17.0,50,Masters,Seattle,37.87,0.1613
4020,Leo,Anderson,44.0,Male,Engineering,Senior,14.9,78674.63,206.2,2.48,B,8,3.6,2.0,25,Masters,Chicago,67.11,0.3747
4021,Kate,Thomas,52.0,Male,Engineering,Junior,2.9,75366.7,538.35,1.06,B,2,3.3,17.0,75,Bachelors,Atlanta,20.15,0.3043
4022,Grace,Martinez,52.0,Female,HR,Mid,2.2,36128.72,147.98,1.72,A,7,2.4,17.0,75,Bachelors,Atlanta,86.91,0.2123
4023,Diana,Thomas,34.0,Female,HR,Junior,13.3,43694.6,797.51,7.84,B,8,5.3,18.0,50,Bachelors,,72.75,0.0173
4024,Sam,Smith,35.0,Male,Operations,Senior,3.5,63231.16,1644.76,1.3,C,6,1.0,7.0,100,Bachelors,Austin,42.62,0.2257
4025,Alice,Davis,63.0,Male,HR,Mid,8.7,89763.46,381.92,4.6,C,6,0.4,17.0,25,Bachelors,San Francisco,84.61,0.3527
4026,Charlie,Moore,57.0,Female,Engineering,Mid,1.1,26314.45,552.52,9.87,C,11,19.5,11.0,25,PhD,San Francisco,37.31,0.172
4027,Mona,Martinez,25.0,Female,Finance,Mid,9.9,89344.03,703.36,8.16,B,7,,11.0,25,High School,Chicago,50.5,0.7643
4028,Olivia,Williams,63.0,Female,HR,Junior,5.6,64079.31,618.1,7.76,B,14,2.4,3.0,100,Masters,Chicago,81.24,0.186
4029,Bob,Davis,44.0,Female,HR,Manager,2.2,67084.68,804.56,3.47,B,7,0.3,10.0,100,Bachelors,Austin,61.9,0.3641
4030,Kate,Anderson,34.0,Male,Support,Junior,4.8,77579.04,84.99,6.78,B,5,15.8,12.0,25,Bachelors,New York,89.66,0.0354
4031,Diana,Brown,23.0,Female,Engineering,Lead,8.4,77924.98,1766.94,5.49,D,11,0.3,14.0,75,Bachelors,Denver,80.6,0.2648
4032,Sam,Davis,23.0,Male,Sales,Mid,0.1,56326.57,659.24,6.61,C,4,0.0,9.0,0,Masters,Seattle,90.98,0.0759
4033,Quinn,Wilson,49.0,Female,Sales,Senior,7.1,85748.02,347.8,4.92,A,13,1.7,2.0,50,Bachelors,New York,74.49,0.2221
4034,Charlie,Smith,53.0,Male,Support,Mid,5.5,20973.24,997.6,5.78,C,7,6.8,9.0,50,Masters,Seattle,67.99,0.3969
4035,Rita,Williams,46.0,Female,Marketing,Director,1.7,62090.78,1585.17,9.9,C,8,9.3,18.0,100,Bachelors,Austin,50.77,0.1556
4036,Hank,Garcia,50.0,Male,Operations,Mid,9.8,75381.0,294.19,3.96,C,9,4.4,7.0,25,Bachelors,Miami,68.34,0.1787
4037,Sam,Moore,51.0,Male,Sales,Senior,2.5,64411.12,1029.35,2.95,F,4,3.1,3.0,25,Bachelors,Denver,50.95,0.094
4038,Eve,Moore,63.0,Non-Binary,HR,Director,2.3,31807.97,1974.28,5.04,C,7,0.1,14.0,75,Masters,Portland,88.55,0.1183
4039,Grace,Rodriguez,58.0,Male,Finance,Manager,4.5,88676.6,1984.89,5.72,D,6,2.1,18.0,50,Bachelors,San Francisco,90.19,0.1501
